airline,src,dst,routeId,date,name_src,city_src,country_src,src_lng,src_lat,airportId_src,Covid confirmed cases_src,Monkeypox confirmed cases_src,name_dst,city_dst,country_dst,dst_lng,dst_lat,airportId_dst,Covid confirmed cases_dst,Monkeypox confirmed cases_dst,airline_name,airline_country,airlineId,flow count
5,3155,5287,4178,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Qiqihar Sanjiazi Airport,Qiqihar,China,123.918131,47.239628,5287,1927327.0,,Air China,China,5,1
5,4034,5267,4587,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Yancheng Airport,Yancheng,China,120.125,33.3856,5267,1927327.0,,Air China,China,5,1
3,3268,3291,10217,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
5,2995,3273,3947,2022-04-21 00:00:00,Tejgaon,Dhaka,Bangladesh,90.382689,23.778783,2995,1952485.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,3976,3279,4187,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
3,3999,3294,10514,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
3,5214,3286,10107,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Southwest Airlines,United States,3,1
3,3268,5272,10215,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Guangyuan Airport,Guangyuan,China,105.702,32.3911,5272,1927327.0,,Southwest Airlines,United States,3,1
4,2223,3306,2988,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,China Eastern Airlines,China,4,1
3,3884,3295,9902,2022-04-21 00:00:00,Ellinikon International Airport,Athens,Greece,23.4346,37.5354,3884,,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,Southwest Airlines,United States,3,1
4,2223,3289,2989,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
4,3265,3307,3245,2022-04-21 00:00:00,Richmond,Richmond,Australia,150.780833,-33.600556,3265,5613341.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
4,4034,3293,3227,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,China Eastern Airlines,China,4,1
3,2996,5256,9785,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Quzhou Airport,Quzhou,China,118.899,28.9658,5256,1927327.0,,Southwest Airlines,United States,3,1
3,2223,3307,10188,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,4188,3298,2811,2022-04-21 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,4128038.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
3,1358,3307,9562,2022-04-21 00:00:00,Creil,Creil,France,2.519139,49.253547,1358,28266009.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,343,3307,2940,2022-04-21 00:00:00,Dusseldorf,Duesseldorf,Germany,6.766775,51.289453,343,24006254.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,2220,3297,4740,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Jiangbei,Chongqing,China,106.641678,29.719217,3297,1927327.0,,Air China,China,5,1
3,5214,5217,10082,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Changzhi Airport,Changzhi,China,113.126,36.2475,5217,1927327.0,,Southwest Airlines,United States,3,1
5,2220,3277,4745,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
4,2996,3298,2721,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
4,3999,3274,3340,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,China Eastern Airlines,China,4,1
3,2220,3292,10517,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,Southwest Airlines,United States,3,1
3,3370,3307,10353,2022-04-21 00:00:00,North Perry,Hollywood,United States,-80.240722,26.001222,3370,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3268,5287,3139,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Qiqihar Sanjiazi Airport,Qiqihar,China,123.918131,47.239628,5287,1927327.0,,China Eastern Airlines,China,4,1
4,3268,3277,3112,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,China Eastern Airlines,China,4,1
5,5538,3277,4714,2022-04-21 00:00:00,Branson LLC,Branson,United States,-93.200556,36.531994,5538,,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
3,5214,3273,10075,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Southwest Airlines,United States,3,1
5,3268,3297,4477,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Jiangbei,Chongqing,China,106.641678,29.719217,3297,1927327.0,,Air China,China,5,1
4,1673,3307,2787,2022-04-21 00:00:00,Cardak,Denizli,Turkey,29.701297,37.785567,1673,15010718.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,4034,3282,4585,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Air China,China,5,1
4,3268,5301,3135,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Shanhaiguan Airport,Qinhuangdao,China,119.731,39.9681,5301,1927327.0,,China Eastern Airlines,China,4,1
5,3999,5218,4722,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,Air China,China,5,1
4,4846,3273,2995,2022-04-21 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,6090520.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,China Eastern Airlines,China,4,1
4,3999,5265,3360,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,China Eastern Airlines,China,4,1
3,3999,3296,10509,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Laishan,Yantai,China,121.371667,37.401667,3296,1927327.0,,Southwest Airlines,United States,3,1
4,7875,3298,2591,2022-04-21 00:00:00,Delft Central,Delft,Netherlands,4.356667,52.006667,7875,8212818.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
3,4221,3293,10055,2022-04-21 00:00:00,Ust-Ilimsk,Ust Ilimsk,Russia,102.566,58.135,4221,17846818.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,4195,3302,3987,2022-04-21 00:00:00,Kaieteur,Kaieteur,Guyana,-59.483,5.167,4195,63399.0,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,60
3,3922,3307,10452,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,2223,3286,2994,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,China Eastern Airlines,China,4,1
5,3786,3274,3642,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
5,4011,3274,4040,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
5,3922,3289,4628,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,Air China,China,5,1
4,3268,5230,3145,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Bailian Airport,Liuzhou,China,109.391,24.2075,5230,1927327.0,,China Eastern Airlines,China,4,1
5,3155,3307,4175,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Air China,China,5,1
3,2996,3285,9783,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
4,3268,3290,3090,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,China Eastern Airlines,China,4,1
3,4011,3285,9724,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
3,3268,3303,10203,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Diwopu,Urumqi,China,87.474244,43.907106,3303,1927327.0,,Southwest Airlines,United States,3,1
4,3988,3296,2905,2022-04-21 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,64524.0,,Laishan,Yantai,China,121.371667,37.401667,3296,1927327.0,,China Eastern Airlines,China,4,1
5,3268,3294,4486,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Air China,China,5,1
3,3268,5256,10213,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Quzhou Airport,Quzhou,China,118.899,28.9658,5256,1927327.0,,Southwest Airlines,United States,3,1
5,3268,3290,4481,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,Air China,China,5,1
4,3039,3276,2926,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,China Eastern Airlines,China,4,1
4,3922,3272,3250,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Binhai,Tianjin,China,117.346183,39.124353,3272,1927327.0,,China Eastern Airlines,China,4,1
3,4188,3307,9870,2022-04-21 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,4128038.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,5214,3286,10107,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,Southwest Airlines,United States,3,1
5,7590,3277,3632,2022-04-21 00:00:00,Volosovo,Volosovo,Russia,37.4517,55.0683,7590,17846818.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
3,2996,3285,9783,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
3,4188,3282,9871,2022-04-21 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,4128038.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Southwest Airlines,United States,3,1
5,3268,3290,4481,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,Air China,China,5,1
3,337,3307,9714,2022-04-21 00:00:00,Erfurt,Erfurt,Germany,10.958106,50.979811,337,24006254.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3999,5265,3360,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,China Eastern Airlines,China,4,1
5,4011,3276,4046,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Air China,China,5,1
4,2290,3307,3195,2022-04-21 00:00:00,Misawa Ab,Misawa,Japan,141.368364,40.703222,2290,7531317.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
3,3146,3276,10350,2022-04-21 00:00:00,Taungoo,Taungoo,Burma,96.401239,19.031275,3146,,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Southwest Airlines,United States,3,1
5,3155,3306,4171,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
3,3268,3291,10217,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
3,3999,3307,10513,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,3268,5265,10227,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,Southwest Airlines,United States,3,1
3,3922,3294,10453,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
3,3268,3291,10217,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
5,3786,3276,3645,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Air China,China,5,1
3,6703,3285,10189,2022-04-21 00:00:00,TCO,Tengiz,Kazakhstan,53.4275,46.303056,6703,1394290.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
3,2219,3294,10532,2022-04-21 00:00:00,Pingtung North,Pingtung,Taiwan,120.482,22.700239,2219,,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
4,3999,3285,3351,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,China Eastern Airlines,China,4,1
5,3268,3273,4452,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3999,3272,3358,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Binhai,Tianjin,China,117.346183,39.124353,3272,1927327.0,,China Eastern Airlines,China,4,1
4,3976,3282,2783,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,China Eastern Airlines,China,4,1
5,3976,5218,4182,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,Air China,China,5,1
4,3999,3295,3364,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,China Eastern Airlines,China,4,1
5,3268,5287,4500,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Qiqihar Sanjiazi Airport,Qiqihar,China,123.918131,47.239628,5287,1927327.0,,Air China,China,5,1
3,5214,3290,10097,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Xiaoshan,Hangzhou,China,120.434453,30.229503,3290,1927327.0,,Southwest Airlines,United States,3,1
5,575,3298,3617,2022-04-21 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Air China,China,5,1
4,4846,3277,2999,2022-04-21 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,6090520.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,China Eastern Airlines,China,4,1
4,3039,3276,2926,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,China Eastern Airlines,China,4,1
5,2846,3302,4036,2022-04-21 00:00:00,Aktyubinsk,Aktyubinsk,Kazakhstan,57.206667,50.245833,2846,1394290.0,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
4,3155,3298,2763,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,China Eastern Airlines,China,4,1
3,3268,3291,10217,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
3,2209,3291,9877,2022-04-21 00:00:00,Lyudao,Green Island,Taiwan,121.466481,22.673853,2209,,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
7,3698,3307,6009,2022-04-21 00:00:00,Kapalua,Lahania-kapalua,United States,-156.673031,20.962936,3698,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,US Airways,United States,7,1
4,1673,3307,2787,2022-04-21 00:00:00,Cardak,Denizli,Turkey,29.701297,37.785567,1673,15010718.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
3,3976,3285,9836,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Southwest Airlines,United States,3,1
3,5214,5222,10088,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Tongliao Airport,Tongliao,China,122.2,43.5567,5222,1927327.0,,Southwest Airlines,United States,3,1
4,4011,3291,2657,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,China Eastern Airlines,China,4,1
3,5214,3270,10087,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Hongyuan Airfield,Hongyuan,China,102.534785,32.800428,3270,1927327.0,,Southwest Airlines,United States,3,1
3,3385,3307,9995,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3268,5228,3146,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Meixian Airport,Meixian,China,116.133,24.35,5228,1927327.0,,China Eastern Airlines,China,4,1
3,3884,3291,9899,2022-04-21 00:00:00,Ellinikon International Airport,Athens,Greece,23.4346,37.5354,3884,,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
5,3012,3273,3952,2022-04-21 00:00:00,Dehradun,Dehra Dun,India,78.180256,30.189689,3012,43052425.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3837,3307,2951,2022-04-21 00:00:00,Eleftherios Venizelos Intl,Athens,Greece,23.944467,37.936358,3837,3266368.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
4,4034,5265,3230,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,China Eastern Airlines,China,4,1
3,2996,5265,9792,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,Southwest Airlines,United States,3,1
4,3922,3286,3253,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,China Eastern Airlines,China,4,1
4,2223,3306,2988,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,China Eastern Airlines,China,4,1
5,5020,3302,4327,2022-04-21 00:00:00,Kurgan Airport,Kurgan,Russia,65.4156,55.4753,5020,17846818.0,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
6,3421,3926,14444,2022-04-21 00:00:00,Campbell Aaf,Hopkinsville,United States,-87.496183,36.668567,3421,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,China Southern Airlines,China,6,1
