航空公司ID,出发地ID,目的地ID,航线ID,日期,出发地机场名称,出发地城市,出发地国家,src_lng,src_lat,出发地机场ID,出发地新冠确诊病例,出发地猴痘确诊病例,目的地机场名称,目的地城市,目的地国家,dst_lng,dst_lat,目的地机场ID,目的地新冠确诊病例,目的地猴痘确诊病例,航空公司名称,航空公司国家,航空公司ID,航线流量,病例
5,5248,3273,3953,2030-01-31 00:00:00,Muren Airport,Muren,Mongolia,100.099,49.6633,5248,2298778.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,1,2298778.0
5,3830,3273,3989,2030-01-31 00:00:00,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,99.944725,8.539617,3830,987878.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,3,987878.0
5,6978,3273,4055,2030-01-31 00:00:00,Yarram,Yarram,Australia,146.75,-38.56,6978,1397145.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,3,1397145.0
5,6094,3273,4116,2030-01-31 00:00:00,Assumption Island,Assumption Island,Seychelles,46.5067,-9.7422,6094,0.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,2,0.0
5,6083,3273,4166,2030-01-31 00:00:00,Macau Ferry Pier,Macau,Macau,113.558911,22.197075,6083,0.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,3,0.0
5,7349,3273,4196,2030-01-31 00:00:00,Magan,Yakutsk,Russia,129.3334,62.0626,7349,7141730.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,1,7141730.0
5,5385,3273,4210,2030-01-31 00:00:00,HLP HQ GT,Paetz,Germany,13.6667,52.2361,5385,5385225.0,9.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,2,5385225.0
5,4038,3273,4346,2030-01-31 00:00:00,Petersburg James A. Johnson,Petersburg,United States,-132.945278,56.801667,4038,0.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,3,0.0
5,3073,3273,4364,2030-01-31 00:00:00,Paro,Thimphu,Bhutan,89.424606,27.403192,3073,2375405.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,2,2375405.0
5,2953,3273,4504,2030-01-31 00:00:00,Kampong Chhnang,Kompong Chnang,Cambodia,104.563875,12.255236,2953,2885342.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,1,2885342.0
5,5538,3273,4712,2030-01-31 00:00:00,Branson LLC,Branson,United States,-93.200556,36.531994,5538,0.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Air China,China,5,2,0.0
3,6472,3273,9773,2030-01-31 00:00:00,Mamitupo,Mamitupo,Panama,-77.984167,9.186667,6472,0.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Southwest Airlines,United States,3,2,0.0
3,5214,3273,10075,2030-01-31 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Wusu,Taiyuan,China,112.628428,37.746897,3273,115341.0,0.0,Southwest Airlines,United States,3,3,0.0
5,575,3298,3617,2030-01-31 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Air China,China,5,2,0.0
3,3786,3298,9529,2030-01-31 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,0.0
4,2917,3298,2376,2030-01-31 00:00:00,Aurangabad,Aurangabad,India,75.398114,19.862728,2917,34307313.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,2,34307313.0
4,337,3298,2634,2030-01-31 00:00:00,Erfurt,Erfurt,Germany,10.958106,50.979811,337,4878150.0,9.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,1,4878150.0
4,2996,3298,2721,2030-01-31 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,3403020.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,3403020.0
4,3155,3298,2763,2030-01-31 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,4923659.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,4923659.0
4,2223,3298,2987,2030-01-31 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,1,0.0
4,3268,3298,3023,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,156711.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,1,156711.0
5,3268,3298,4459,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2517511.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Air China,China,5,2,2517511.0
4,3222,3298,3234,2030-01-31 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,411376.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,2,411376.0
4,2220,3298,3366,2030-01-31 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,0.0
4,4267,3298,2453,2030-01-31 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,6419132.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,6419132.0
4,7875,3298,2591,2030-01-31 00:00:00,Delft Central,Delft,Netherlands,4.356667,52.006667,7875,2150378.0,4.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,2150378.0
3,7875,3298,9668,2030-01-31 00:00:00,Delft Central,Delft,Netherlands,4.356667,52.006667,7875,2594992.0,4.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,2594992.0
4,4011,3298,2654,2030-01-31 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,2878400.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,1,2878400.0
5,4011,3298,4041,2030-01-31 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,729235.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Air China,China,5,3,729235.0
4,3976,3298,2775,2030-01-31 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,0.0
4,4188,3298,2811,2030-01-31 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,1934506.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,2,1934506.0
3,4188,3298,9869,2030-01-31 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,3261176.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,3261176.0
4,2153,3298,2815,2030-01-31 00:00:00,Shahbaz Ab,Jacobsbad,Pakistan,68.449711,28.284167,2153,1912202.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,1912202.0
4,3043,3298,2854,2030-01-31 00:00:00,Janakpur,Janakpur,Nepal,85.922394,26.708806,3043,2888182.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,2888182.0
4,3925,3298,2902,2030-01-31 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,2,0.0
4,3988,3298,2906,2030-01-31 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,1046106.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,1,1046106.0
3,3988,3298,10025,2030-01-31 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,705092.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,705092.0
4,3039,3298,2921,2030-01-31 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2711052.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,2,2711052.0
4,4034,3298,3215,2030-01-31 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,470907.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,470907.0
4,3922,3298,3246,2030-01-31 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7781442.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,2,7781442.0
4,3999,3298,3341,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,China Eastern Airlines,China,4,3,0.0
5,3999,3298,4719,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Air China,China,5,3,0.0
3,3999,3298,10510,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,0.0
3,5248,3298,9671,2030-01-31 00:00:00,Muren Airport,Muren,Mongolia,100.099,49.6633,5248,1996035.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,1996035.0
3,3946,3298,9687,2030-01-31 00:00:00,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,7.529167,47.59,3946,8657695.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,3,8657695.0
3,5214,3298,10080,2030-01-31 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,115341.0,0.0,Southwest Airlines,United States,3,1,0.0
5,575,3289,3618,2030-01-31 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,3,0.0
4,2996,3289,2723,2030-01-31 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,4003877.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,3,4003877.0
3,2996,3289,9779,2030-01-31 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,3609081.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Southwest Airlines,United States,3,3,3609081.0
4,3155,3289,2766,2030-01-31 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,4622312.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,2,4622312.0
4,3884,3289,2826,2030-01-31 00:00:00,Ellinikon International Airport,Athens,Greece,23.4346,37.5354,3884,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,2,0.0
4,2223,3289,2989,2030-01-31 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,2,0.0
4,3268,3289,3047,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,57844.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,2,57844.0
5,3268,3289,4467,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1165638.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,2,1165638.0
3,3268,3289,10200,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2337777.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Southwest Airlines,United States,3,1,2337777.0
4,2311,3289,3147,2030-01-31 00:00:00,Jinhae,Chinhae,South Korea,128.695792,35.141175,2311,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,3,0.0
4,2220,3289,3368,2030-01-31 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,1,0.0
5,4267,3289,3815,2030-01-31 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,7413065.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,2,7413065.0
3,4315,3289,9588,2030-01-31 00:00:00,Cuyo Airport,Cuyo,Philippines,121.069,10.8581,4315,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Southwest Airlines,United States,3,3,0.0
4,4011,3289,2656,2030-01-31 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,2900566.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,3,2900566.0
5,4011,3289,4043,2030-01-31 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,801519.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,3,801519.0
3,3095,3289,9797,2030-01-31 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,2516195.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Southwest Airlines,United States,3,1,2516195.0
4,3976,3289,2776,2030-01-31 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,1,0.0
4,3925,3289,2903,2030-01-31 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,3,0.0
5,3925,3289,4339,2030-01-31 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,3,0.0
4,3039,3289,2923,2030-01-31 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2994068.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,2,2994068.0
5,3039,3289,4359,2030-01-31 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,1618367.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,2,1618367.0
4,4034,3289,3219,2030-01-31 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,1662447.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,1,1662447.0
5,4034,3289,4565,2030-01-31 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,28539.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,3,28539.0
5,3922,3289,4628,2030-01-31 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6855948.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,3,6855948.0
4,3999,3289,3345,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,China Eastern Airlines,China,4,2,0.0
5,3999,3289,4723,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,115341.0,0.0,Air China,China,5,3,0.0
5,575,3286,3621,2030-01-31 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,1,0.0
5,3786,3286,3648,2030-01-31 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,2,0.0
5,2996,3286,4125,2030-01-31 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,2338739.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,3,2338739.0
5,3210,3286,4279,2030-01-31 00:00:00,Sultan Ismail,Johor Bahru,Malaysia,103.669619,1.641308,3210,1818525.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,3,1818525.0
4,2223,3286,2994,2030-01-31 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,1,0.0
4,3268,3286,3132,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1935404.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,1,1935404.0
5,3268,3286,4497,2030-01-31 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2533921.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,1,2533921.0
5,3222,3286,4592,2030-01-31 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1532263.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,3,1532263.0
4,3182,3286,2428,2030-01-31 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,5231041.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,1,5231041.0
5,3182,3286,3768,2030-01-31 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,4876636.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,2,4876636.0
5,4011,3286,4051,2030-01-31 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,1929855.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,3,1929855.0
4,3039,3286,2933,2030-01-31 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2638617.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,2,2638617.0
5,3039,3286,4361,2030-01-31 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,174149.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,2,174149.0
5,2335,3286,4366,2030-01-31 00:00:00,Yonaguni,Yonaguni Jima,Japan,122.977778,24.466944,2335,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,1,0.0
4,4846,3286,3001,2030-01-31 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,6157672.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,3,6157672.0
5,4034,3286,4586,2030-01-31 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,2916585.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,1,2916585.0
4,3922,3286,3253,2030-01-31 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,8949848.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,2,8949848.0
5,3922,3286,4636,2030-01-31 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6341134.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,2,6341134.0
4,3999,3286,3363,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,2,0.0
5,3999,3286,4731,2030-01-31 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Air China,China,5,3,0.0
4,7442,3286,3593,2030-01-31 00:00:00,Wickenburg Municipal Airport,Wickenburg,United States,-112.7990036,33.96889877,7442,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,China Eastern Airlines,China,4,3,0.0
3,5214,3286,10107,2030-01-31 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,115341.0,0.0,Southwest Airlines,United States,3,1,0.0
7,3583,3926,5175,2030-01-31 00:00:00,Cincinnati Muni Lunken Fld,Cincinnati,United States,-84.418611,39.103333,3583,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,US Airways,United States,7,2,0.0
2,3591,3926,16139,2030-01-31 00:00:00,Imperial Co,Imperial,United States,-115.578744,32.834219,3591,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,easyJet,United Kingdom,2,3,0.0
2,3750,3926,16207,2030-01-31 00:00:00,Tyler Pounds Rgnl,Tyler,United States,-95.402386,32.354139,3750,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,easyJet,United Kingdom,2,3,0.0
8,3387,3926,12108,2030-01-31 00:00:00,Anniston Metro,Anniston,United States,-85.858111,33.588167,3387,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,Delta Air Lines,United States,8,1,0.0
9,3777,3926,285,2030-01-31 00:00:00,Key West Intl,Key West,United States,-81.759556,24.556111,3777,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,United Airlines,United States,9,2,0.0
6,3777,3926,14287,2030-01-31 00:00:00,Key West Intl,Key West,United States,-81.759556,24.556111,3777,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,China Southern Airlines,China,6,2,0.0
9,3421,3926,445,2030-01-31 00:00:00,Campbell Aaf,Hopkinsville,United States,-87.496183,36.668567,3421,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,United Airlines,United States,9,2,0.0
6,3421,3926,14444,2030-01-31 00:00:00,Campbell Aaf,Hopkinsville,United States,-87.496183,36.668567,3421,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,China Southern Airlines,China,6,1,0.0
9,3571,3926,574,2030-01-31 00:00:00,Tyndall Afb,Panama City,United States,-85.575417,30.069567,3571,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,United Airlines,United States,9,2,0.0
6,3571,3926,14566,2030-01-31 00:00:00,Tyndall Afb,Panama City,United States,-85.575417,30.069567,3571,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,China Southern Airlines,China,6,2,0.0
7,3546,3926,5657,2030-01-31 00:00:00,Bob Hope,Burbank,United States,-118.358667,34.200667,3546,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,US Airways,United States,7,2,0.0
8,3395,3926,12450,2030-01-31 00:00:00,Lafayette Rgnl,Lafayette,United States,-91.987611,30.205278,3395,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,Delta Air Lines,United States,8,3,0.0
2,3467,3926,16451,2030-01-31 00:00:00,Grand Forks Afb,Red River,United States,-97.401194,47.961098,3467,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,easyJet,United Kingdom,2,2,0.0
8,3615,3926,12758,2030-01-31 00:00:00,Durango La Plata Co,Durango,United States,-107.75377,37.151516,3615,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,115341.0,0.0,Delta Air Lines,United States,8,1,0.0
